date_2,hour,week,dayname,weekend,day_period,RSSI,heatIndex,humidity,pm25,temperature,daily_min_RSSI,daily_min_heatIndex,daily_min_humidity,daily_min_pm25,daily_min_temperature,daily_max_RSSI,daily_max_heatIndex,daily_max_humidity,daily_max_pm25,daily_max_temperature,daily_mean_RSSI,daily_mean_heatIndex,daily_mean_humidity,daily_mean_pm25,daily_mean_temperature,daily_std_RSSI,daily_std_heatIndex,daily_std_humidity,daily_std_pm25,daily_std_temperature,RSSI_day_ago,heatIndex_day_ago,humidity_day_ago,pm25_day_ago,temperature_day_ago,RSSI_week_ago,heatIndex_week_ago,humidity_week_ago,pm25_week_ago,temperature_week_ago,RSSI_two_week_ago,heatIndex_two_week_ago,humidity_two_week_ago,pm25_two_week_ago,temperature_two_week_ago
2019-06-05,9,23,Wednesday,False,morning,-120.45,40.9,68.24,11.27,32.39,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-124.57,43.08,63.12,22.69,33.85,,,,,,,,,,
2019-06-05,10,23,Wednesday,False,noon,-120.27,40.23,69.29,11.12,32.03,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-123.6,41.15,67.75,25.55,32.53,,,,,,,,,,
2019-06-05,11,23,Wednesday,False,noon,-118.15,39.41,72.37,15.3,31.38,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-115.98,35.97,68.03,12.44,30.59,,,,,,,,,,
2019-06-05,12,23,Wednesday,False,noon,-116.63,37.97,74.36,18.7,30.66,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-117.72,35.88,71.89,18.71,30.15,-135.0,40.39,72.82,26.0,31.65,-135.0,40.39,72.82,26.0,31.65
2019-06-05,13,23,Wednesday,False,noon,-118.28,37.32,75.68,20.62,30.3,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-117.99,34.61,75.14,16.28,29.35,-129.0,36.77,67.81,10.0,30.93,-129.0,36.77,67.81,10.0,30.93
2019-06-05,14,23,Wednesday,False,noon,-119.81,37.04,76.16,18.45,30.15,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-120.21,34.72,77.44,22.0,29.2,,,,,,,,,,
2019-06-05,15,23,Wednesday,False,noon,-123.39,36.6,76.88,24.56,29.93,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-119.88,34.93,77.83,26.0,29.25,-132.5,35.26,75.61,11.0,29.56,-132.5,35.26,75.61,11.0,29.56
2019-06-05,16,23,Wednesday,False,night,-123.6,36.32,78.15,29.92,29.71,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-122.34,34.44,78.56,22.94,29.0,,,,,,,,,,
2019-06-05,17,23,Wednesday,False,night,-114.79,35.91,79.24,28.24,29.47,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-125.01,34.29,78.95,22.1,28.92,-133.0,33.27,78.68,12.0,28.55,-133.0,33.27,78.68,12.0,28.55
2019-06-05,18,23,Wednesday,False,night,-119.0,35.41,78.12,23.65,29.4,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-124.81,34.29,79.41,29.86,28.88,,,,,,,,,,
2019-06-05,19,23,Wednesday,False,night,-118.82,34.6,77.4,18.6,29.16,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-120.67,33.96,80.25,26.94,28.7,-131.2,33.66,79.91,17.0,28.61,-131.2,33.66,79.91,17.0,28.61
2019-06-05,20,23,Wednesday,False,night,-121.26,34.67,77.88,18.27,29.14,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-121.96,33.72,80.41,30.38,28.6,,,,,,,,,,
2019-06-05,21,23,Wednesday,False,night,-122.93,34.24,78.05,17.4,28.97,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-122.45,33.39,81.74,32.86,28.38,,,,,,,,,,
2019-06-05,22,23,Wednesday,False,evening,-122.25,33.58,79.84,9.4,28.58,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-118.97,33.24,80.12,26.92,28.44,,,,,,,,,,
2019-06-05,23,23,Wednesday,False,evening,-117.9,32.83,79.75,5.89,28.3,-124.26,32.83,61.14,2.75,28.3,-114.79,44.48,81.04,29.92,34.04,-120.29750000000001,38.288333333333334,73.11208333333336,16.309583333333332,30.96208333333333,2.280724999148106,3.624612323097968,6.150181318759905,8.087586558459805,1.9496264506570062,-121.13,32.9,81.0,23.93,28.25,,,,,,,,,,
2019-06-06,0,23,Thursday,False,evening,-120.6,33.63,79.84,5.91,28.6,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-119.08,34.43,81.04,27.81,28.81,-133.85,33.93,78.7,22.0,28.8,-133.85,33.93,78.7,22.0,28.8
2019-06-06,1,23,Thursday,False,evening,-124.88,35.14,77.91,6.36,29.32,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-120.88,37.45,76.2,28.69,30.3,,,,,,,,,,
2019-06-06,2,23,Thursday,False,evening,-121.46,38.36,74.51,8.0,30.78,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-124.26,41.36,69.72,18.36,32.36,,,,,,,,,,
2019-06-06,3,23,Thursday,False,evening,-122.61,41.66,69.17,6.4,32.53,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-121.04,44.37,64.71,10.07,34.04,,,,,,,,,,
2019-06-06,4,23,Thursday,False,morning,-121.72,41.88,65.4,7.2,33.11,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-121.04,44.48,65.94,11.44,33.9,,,,,,,,,,
2019-06-06,5,23,Thursday,False,morning,-119.37,44.23,62.61,6.08,34.32,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-119.88,43.42,63.9,4.92,33.87,,,,,,,,,,
2019-06-06,6,23,Thursday,False,morning,-120.2,40.65,66.91,1.4,32.49,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-122.51,42.6,61.14,2.75,33.98,,,,,,,,,,
2019-06-06,7,23,Thursday,False,morning,-117.51,38.73,74.03,3.33,30.96,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-121.3,42.52,64.65,7.0,33.44,-132.0,46.66,53.05,11.0,36.75,-132.0,46.66,53.05,11.0,36.75
2019-06-06,8,23,Thursday,False,morning,-121.26,37.27,75.94,5.42,30.26,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-119.62,41.26,65.98,9.0,32.82,-133.5,45.89,55.52,10.0,36.04,-133.5,45.89,55.52,10.0,36.04
2019-06-06,9,23,Thursday,False,morning,-123.75,36.47,75.69,6.36,29.99,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-120.45,40.9,68.24,11.27,32.39,-132.25,42.11,65.35,16.5,33.2,-132.25,42.11,65.35,16.5,33.2
2019-06-06,10,23,Thursday,False,noon,-120.04,35.59,74.46,5.71,29.79,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-120.27,40.23,69.29,11.12,32.03,,,,,,,,,,
2019-06-06,11,23,Thursday,False,noon,-121.04,35.11,77.6,7.8,29.33,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-118.15,39.41,72.37,15.3,31.38,-134.5,40.05,69.89,15.0,31.89,-134.5,40.05,69.89,15.0,31.89
2019-06-06,12,23,Thursday,False,noon,-119.94,34.64,78.02,5.92,29.12,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-116.63,37.97,74.36,18.7,30.66,,,,,,,,,,
2019-06-06,13,23,Thursday,False,noon,-123.21,32.34,79.34,0.82,28.14,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-118.28,37.32,75.68,20.62,30.3,,,,,,,,,,
2019-06-06,14,23,Thursday,False,noon,-125.79,31.24,80.4,1.75,27.63,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-119.81,37.04,76.16,18.45,30.15,,,,,,,,,,
2019-06-06,15,23,Thursday,False,noon,-119.47,31.08,81.22,0.29,27.52,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-123.39,36.6,76.88,24.56,29.93,,,,,,,,,,
2019-06-06,16,23,Thursday,False,night,-121.72,30.4,81.09,0.17,27.24,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-123.6,36.32,78.15,29.92,29.71,,,,,,,,,,
2019-06-06,17,23,Thursday,False,night,-120.75,30.24,80.88,0.45,27.18,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-114.79,35.91,79.24,28.24,29.47,,,,,,,,,,
2019-06-06,18,23,Thursday,False,night,-115.71,30.2,80.13,1.07,27.2,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-119.0,35.41,78.12,23.65,29.4,,,,,,,,,,
2019-06-06,19,23,Thursday,False,night,-123.79,30.12,81.31,1.0,27.11,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-118.82,34.6,77.4,18.6,29.16,,,,,,,,,,
2019-06-06,20,23,Thursday,False,night,-120.09,30.09,82.09,0.92,27.07,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-121.26,34.67,77.88,18.27,29.14,,,,,,,,,,
2019-06-06,21,23,Thursday,False,night,-120.66,30.02,82.57,1.75,27.02,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-122.93,34.24,78.05,17.4,28.97,,,,,,,,,,
2019-06-06,22,23,Thursday,False,evening,-118.17,29.9,81.91,2.05,26.99,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-122.25,33.58,79.84,9.4,28.58,,,,,,,,,,
2019-06-06,23,23,Thursday,False,evening,-118.19,29.66,82.72,5.5,26.86,-125.79,29.66,62.61,0.17,26.86,-115.71,44.23,82.72,8.0,34.32,-120.91375000000001,34.52708333333334,76.90625,3.8191666666666664,29.19,2.348716231217091,4.515798816297658,5.702415821005355,2.7583973240092594,2.2248654087284754,-117.9,32.83,79.75,5.89,28.3,,,,,,,,,,
2019-06-07,0,23,Friday,False,evening,-119.96,30.44,82.72,5.82,27.18,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.6,33.63,79.84,5.91,28.6,,,,,,,,,,
2019-06-07,1,23,Friday,False,evening,-118.52,32.58,81.53,5.62,28.09,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-124.88,35.14,77.91,6.36,29.32,,,,,,,,,,
2019-06-07,2,23,Friday,False,evening,-121.55,35.57,78.28,4.93,29.44,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-121.46,38.36,74.51,8.0,30.78,,,,,,,,,,
2019-06-07,3,23,Friday,False,evening,-117.03,37.98,71.3,3.13,31.0,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-122.61,41.66,69.17,6.4,32.53,,,,,,,,,,
2019-06-07,4,23,Friday,False,morning,-120.45,40.48,67.73,3.05,32.31,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-121.72,41.88,65.4,7.2,33.11,,,,,,,,,,
2019-06-07,5,23,Friday,False,morning,-117.48,43.0,61.94,1.74,34.0,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-119.37,44.23,62.61,6.08,34.32,,,,,,,,,,
2019-06-07,6,23,Friday,False,morning,-120.46,43.63,62.36,3.85,34.15,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.2,40.65,66.91,1.4,32.49,,,,,,,,,,
2019-06-07,7,23,Friday,False,morning,-119.26,43.88,61.49,3.71,34.37,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-117.51,38.73,74.03,3.33,30.96,-131.25,47.26,52.49,10.0,37.06,-131.25,47.26,52.49,10.0,37.06
2019-06-07,8,23,Friday,False,morning,-120.32,44.79,59.78,4.67,34.95,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-121.26,37.27,75.94,5.42,30.26,-133.85,46.84,59.94,14.0,35.61,-133.85,46.84,59.94,14.0,35.61
2019-06-07,9,23,Friday,False,morning,-119.66,42.95,61.93,5.31,33.98,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-123.75,36.47,75.69,6.36,29.99,-130.2,43.53,65.77,15.0,33.62,-130.2,43.53,65.77,15.0,33.62
2019-06-07,10,23,Friday,False,noon,-120.22,40.34,64.79,8.4,32.65,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.04,35.59,74.46,5.71,29.79,-128.88,40.92,67.09,13.5,32.55,-128.88,40.92,67.09,13.5,32.55
2019-06-07,11,23,Friday,False,noon,-118.54,38.48,66.58,8.76,31.73,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-121.04,35.11,77.6,7.8,29.33,-135.35,41.04,70.1,14.5,32.2,-135.35,41.04,70.1,14.5,32.2
2019-06-07,12,23,Friday,False,noon,-117.32,37.81,70.23,9.88,31.05,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-119.94,34.64,78.02,5.92,29.12,,,,,,,,,,
2019-06-07,13,23,Friday,False,noon,-119.15,37.7,73.17,14.7,30.69,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-123.21,32.34,79.34,0.82,28.14,-136.2,35.63,79.7,12.0,29.34,-136.2,35.63,79.7,12.0,29.34
2019-06-07,14,23,Friday,False,noon,-120.2,36.97,72.74,13.24,30.47,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-125.79,31.24,80.4,1.75,27.63,-132.2,34.82,77.5,13.0,29.23,-132.2,34.82,77.5,13.0,29.23
2019-06-07,15,23,Friday,False,noon,-121.57,35.87,72.67,13.1,30.07,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-119.47,31.08,81.22,0.29,27.52,,,,,,,,,,
2019-06-07,16,23,Friday,False,night,-121.08,35.67,74.91,14.81,29.78,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-121.72,30.4,81.09,0.17,27.24,,,,,,,,,,
2019-06-07,17,23,Friday,False,night,-119.58,35.27,76.4,15.53,29.49,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.75,30.24,80.88,0.45,27.18,,,,,,,,,,
2019-06-07,18,23,Friday,False,night,-118.4,34.83,77.26,17.33,29.25,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-115.71,30.2,80.13,1.07,27.2,,,,,,,,,,
2019-06-07,19,23,Friday,False,night,-119.51,34.35,76.74,15.0,29.12,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-123.79,30.12,81.31,1.0,27.11,,,,,,,,,,
2019-06-07,20,23,Friday,False,night,-120.15,34.11,77.78,15.53,28.94,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.09,30.09,82.09,0.92,27.07,-134.5,33.0,80.64,21.0,28.31,-134.5,33.0,80.64,21.0,28.31
2019-06-07,21,23,Friday,False,night,-120.62,34.17,78.28,19.93,28.93,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-120.66,30.02,82.57,1.75,27.02,,,,,,,,,,
2019-06-07,22,23,Friday,False,evening,-116.54,34.09,78.79,20.39,28.86,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-118.17,29.9,81.91,2.05,26.99,-134.2,32.66,80.97,21.0,28.16,-134.2,32.66,80.97,21.0,28.16
2019-06-07,23,23,Friday,False,evening,-120.52,33.81,79.29,18.63,28.71,-121.57,30.44,59.78,1.74,27.18,-116.54,44.79,82.72,20.39,34.95,-119.50375000000001,37.44875,72.02875,10.294166666666667,30.800416666666674,1.3896631199526446,3.9754620322127607,7.0898717180398165,6.051136376687882,2.2286074403511282,-118.19,29.66,82.72,5.5,26.86,-127.5,32.31,82.55,27.0,27.93,-127.5,32.31,82.55,27.0,27.93
2019-06-08,0,23,Saturday,True,evening,-117.85,34.84,78.15,18.0,29.18,-124.3,33.56,52.02,5.47,28.83,-115.87,45.58,78.15,25.1,36.4,-120.31125000000003,39.41208333333333,67.21500000000002,11.667499999999999,32.104166666666664,2.3156843527862585,4.148807035623685,8.481812767686336,5.317547039917855,2.5775197324200096,-119.96,30.44,82.72,5.82,27.18,,,,,,,,,,
2019-06-08,1,23,Saturday,True,evening,-119.96,36.83,74.03,16.09,30.29,-124.3,33.56,52.02,5.47,28.83,-115.87,45.58,78.15,25.1,36.4,-120.31125000000003,39.41208333333333,67.21500000000002,11.667499999999999,32.104166666666664,2.3156843527862585,4.148807035623685,8.481812767686336,5.317547039917855,2.5775197324200096,-118.52,32.58,81.53,5.62,28.09,,,,,,,,,,
2019-06-08,2,23,Saturday,True,evening,-117.2,41.1,70.93,14.4,32.12,-124.3,33.56,52.02,5.47,28.83,-115.87,45.58,78.15,25.1,36.4,-120.31125000000003,39.41208333333333,67.21500000000002,11.667499999999999,32.104166666666664,2.3156843527862585,4.148807035623685,8.481812767686336,5.317547039917855,2.5775197324200096,-121.55,35.57,78.28,4.93,29.44,,,,,,,,,,
